data_status,algorithm,point_id,F1,F2,F3,non_dominated,distance_to_ideal
经过处理的数据 / processed data; not author-run logs,IA-NSGA-III,16,0.2970909338561571,0.7309066054408193,0.4018055839634087,False,0.9614202877201784
经过处理的数据 / processed data; not author-run logs,IA-NSGA-III,17,0.3656061467713741,0.912879307059791,0.3430072584853235,True,0.9174339423389655
经过处理的数据 / processed data; not author-run logs,IA-NSGA-III,18,0.9226028566031584,0.5011107162525841,0.7905389542929423,False,0.5465846365501825
经过处理的数据 / processed data; not author-run logs,IA-NSGA-III,19,0.8426027961062482,0.5219413455764366,0.8564022651026072,False,0.5233873005055637
经过处理的数据 / processed data; not author-run logs,IA-NSGA-III,20,0.916520719144449,0.397077340736109,0.6700282858969301,False,0.6923625173954177
经过处理的数据 / processed data; not author-run logs,IA-NSGA-III,21,0.557488509646016,0.6345044368172927,0.6896067803571024,False,0.6524932004257458
经过处理的数据 / processed data; not author-run logs,IA-NSGA-III,22,0.928111678849976,0.4013147431805358,0.8217577672937915,False,0.6287783878051559
经过处理的数据 / processed data; not author-run logs,IA-NSGA-III,23,0.541291745586704,0.7200796772101082,0.7030646876522331,True,0.6139537682079622
经过处理的数据 / processed data; not author-run logs,IA-NSGA-III,24,0.2970717433040882,0.7914275485363684,0.4511621523974332,False,0.9158785861303457
经过处理的数据 / processed data; not author-run logs,IA-NSGA-III,25,0.5307782658537828,0.7499369188132394,0.702953893269747,True,0.6090459505582486
经过处理的数据 / processed data; not author-run logs,IA-NSGA-III,26,0.7382422044224279,0.6067001363499973,0.7707445642800881,False,0.5251285376932655
经过处理的数据 / processed data; not author-run logs,IA-NSGA-III,27,0.7159709233643226,0.645053003564589,0.7232446683769014,False,0.5322155580541088
经过处理的数据 / processed data; not author-run logs,IA-NSGA-III,28,0.465557981464926,0.6169891743900551,0.5704007286302519,False,0.7854177854312152
经过处理的数据 / processed data; not author-run logs,IA-NSGA-III,29,0.1109154637383493,0.985340445751363,0.3704748537968913,True,1.089489846144703
经过处理的数据 / processed data; not author-run logs,IA-NSGA-III,30,0.3976627925446345,0.7054301657507983,0.6032657214590247,False,0.7790889464651377
经过处理的数据 / processed data; not author-run logs,IA-NSGA-III,31,0.5685357892648504,0.7274527170948334,0.6122260618102093,False,0.640946186277377
经过处理的数据 / processed data; not author-run logs,IA-NSGA-III,32,0.6020908653178413,0.6414925364488464,0.6059003192224058,False,0.6649615321764016
经过处理的数据 / processed data; not author-run logs,IA-NSGA-III,33,0.691884999579411,0.6612845676928448,0.7350037068399422,False,0.5290425625181531
经过处理的数据 / processed data; not author-run logs,IA-NSGA-III,34,0.5972292480921121,0.5577131947385257,0.6652277630346916,False,0.6855029885737942
经过处理的数据 / processed data; not author-run logs,IA-NSGA-III,35,0.3391284502689236,0.6856177104875187,0.6653123373081757,False,0.8047380075286494
经过处理的数据 / processed data; not author-run logs,IA-NSGA-III,36,0.502596076070438,0.6604889880889921,0.4875007897407055,False,0.7907805202872429
经过处理的数据 / processed data; not author-run logs,IA-NSGA-III,37,0.7629795854407843,0.4548560837928775,0.8719119016888902,False,0.6080848026586565
经过处理的数据 / processed data; not author-run logs,IA-NSGA-III,38,0.537995478434178,0.7118957838380701,0.6138610075598185,False,0.6674994672659018
经过处理的数据 / processed data; not author-run logs,IA-NSGA-III,39,0.5603970457095926,0.692003467809791,0.7295010523954065,False,0.6010676350605155
经过处理的数据 / processed data; not author-run logs,IA-NSGA-III,40,0.6430476125605157,0.5176707983257012,0.6900383370306207,False,0.6753759680335518
经过处理的数据 / processed data; not author-run logs,IA-NSGA-III,41,0.2465877510459121,0.7743759208661452,0.6171543481954935,True,0.8747039699605083
经过处理的数据 / processed data; not author-run logs,IA-NSGA-III,42,0.8425019220245131,0.6063094744991953,0.7506661062500513,False,0.4918996493265502
经过处理的数据 / processed data; not author-run logs,IA-NSGA-III,43,0.3365820104328552,0.7213134451807485,0.555155086758095,False,0.8459767263675366
经过处理的数据 / processed data; not author-run logs,IA-NSGA-III,44,0.6254364255033181,0.603516814540972,0.69178430212872,False,0.6264931796163064
经过处理的数据 / processed data; not author-run logs,IA-NSGA-III,45,0.279167825190484,0.7270142239322965,0.4456116963742699,False,0.9494559754790728
经过处理的数据 / processed data; not author-run logs,IA-NSGA-III,46,0.4451414296234716,0.726632672159703,0.6433901006589757,False,0.7139806365433483
经过处理的数据 / processed data; not author-run logs,IA-NSGA-III,47,0.7630819606666177,0.6787897129996276,0.7978337360274905,False,0.44741189537722176
经过处理的数据 / processed data; not author-run logs,IA-NSGA-III,48,0.7412530255555051,0.6462195354121887,0.6434255739240036,False,0.5650273756549977
经过处理的数据 / processed data; not author-run logs,IA-NSGA-III,49,0.7817632123939249,0.6651666622837078,0.8103037828762493,False,0.44240853778144124
经过处理的数据 / processed data; not author-run logs,IA-NSGA-III,50,0.4625699021198057,0.7185599653416782,0.3861622754854315,False,0.8630390230187832
经过处理的数据 / processed data; not author-run logs,IA-NSGA-III,51,0.571808476242985,0.6785275618980193,0.6622872519542788,False,0.6330421863266135
经过处理的数据 / processed data; not author-run logs,IA-NSGA-III,52,0.6658902592817834,0.6022924096060173,0.7990017370737317,False,0.5569568636790099
经过处理的数据 / processed data; not author-run logs,IA-NSGA-III,53,0.4227012975706004,0.730002408855539,0.5275824374708563,False,0.7933163583567765
经过处理的数据 / processed data; not author-run logs,IA-NSGA-III,54,0.3164979953128266,0.8152530270259944,0.5770012266747534,False,0.8247632367347044
经过处理的数据 / processed data; not author-run logs,IA-NSGA-III,55,0.5480564258800976,0.6764200868198811,0.5489230738516263,False,0.7158403088017539
经过处理的数据 / processed data; not author-run logs,IA-NSGA-III,56,0.2194032061299332,0.8341795762683651,0.444052673370622,False,0.9725765766833575
经过处理的数据 / processed data; not author-run logs,IA-NSGA-III,57,0.6010796437495542,0.6712703108685584,0.6336296448666109,False,0.6335833775186992
经过处理的数据 / processed data; not author-run logs,IA-NSGA-III,58,0.2322270589131033,0.8678739474913084,0.4571349288010854,True,0.9495446636912639
经过处理的数据 / processed data; not author-run logs,IA-NSGA-III,59,0.4349614216553887,0.7504388856228955,0.4469142441443178,False,0.8291279745354712
经过处理的数据 / processed data; not author-run logs,IA-NSGA-III,60,0.522727049636566,0.6004791514639959,0.6969758084571409,False,0.6922644279635847
经过处理的数据 / processed data; not author-run logs,IA-NSGA-III,61,0.6444526814100705,0.6627340849364706,0.680627068328193,False,0.5849455211425876
经过处理的数据 / processed data; not author-run logs,IA-NSGA-III,62,0.7934964893029811,0.6380865360401792,0.7190019973546632,False,0.50257828526137
经过处理的数据 / processed data; not author-run logs,IA-NSGA-III,63,0.250832435689699,0.775437700764861,0.3713587837387169,False,1.0034291427075788
经过处理的数据 / processed data; not author-run logs,IA-NSGA-III,64,0.5537086241478524,0.6175605789446212,0.6973650506511517,False,0.6610777681215396
经过处理的数据 / processed data; not author-run logs,IA-NSGA-III,65,0.4828001637444748,0.795908152590945,0.5382827978162796,True,0.7227253472751219
经过处理的数据 / processed data; not author-run logs,IA-NSGA-III,66,0.4758485117542476,0.692443319586822,0.6623610517637722,False,0.6952164797119506
经过处理的数据 / processed data; not author-run logs,IA-NSGA-III,67,0.4960190236366903,0.6870860370699998,0.5405955511851107,False,0.7503095496683916
经过处理的数据 / processed data; not author-run logs,IA-NSGA-III,68,0.598691260618272,0.576733683441663,0.7624417377511357,False,0.6297912408089796
经过处理的数据 / processed data; not author-run logs,IA-NSGA-III,69,0.5591439745452859,0.6565376012318377,0.6800958514504877,False,0.6439403068658587
经过处理的数据 / processed data; not author-run logs,IA-NSGA-III,70,0.609800138144903,0.6438511492740223,0.602709211765375,False,0.661012788440028
经过处理的数据 / processed data; not author-run logs,IA-NSGA-III,71,0.566699786919027,0.7107021625487616,0.7657738518664612,True,0.5712304280055941
经过处理的数据 / processed data; not author-run logs,IA-NSGA-III,72,0.6988419482190297,0.4625144186720683,0.6913497662298919,False,0.6890949782825854
经过处理的数据 / processed data; not author-run logs,IA-NSGA-III,73,0.4640462783623575,0.6663639703468309,0.4662282125786616,False,0.8267234804134574
经过处理的数据 / processed data; not author-run logs,IA-NSGA-III,74,0.8345018686017682,0.5219117364132646,0.8050045546476267,False,0.5422003716190691
经过处理的数据 / processed data; not author-run logs,IA-NSGA-III,75,0.8856128138167431,0.6126219516518695,0.7924781411941411,True,0.4541051668800615
经过处理的数据 / processed data; not author-run logs,IA-NSGA-III,76,0.6291192420763163,0.4945387369170081,0.6653547430504754,False,0.7106553827800877
经过处理的数据 / processed data; not author-run logs,IA-NSGA-III,77,0.8468420343405401,0.696609684823682,0.92809066948049,True,0.3473816310680431
经过处理的数据 / processed data; not author-run logs,IA-NSGA-III,78,0.7155120548001681,0.6099939439629333,0.6816653140087447,False,0.5782517505505377
经过处理的数据 / processed data; not author-run logs,IA-NSGA-III,79,0.528951085605794,0.6298979169307444,0.7587131807565178,False,0.6458188296920423
经过处理的数据 / processed data; not author-run logs,IA-NSGA-III,80,0.0555506181868291,0.8334900935333484,0.5164255567604187,False,1.0740365105122287
经过处理的数据 / processed data; not author-run logs,IA-NSGA-III,81,0.1735309660252841,0.8386974848469171,0.2592778780478948,False,1.121489557447166
经过处理的数据 / processed data; not author-run logs,IA-NSGA-III,82,0.5620049076912528,0.6663329059329156,0.6906925581004726,False,0.631541387530659
经过处理的数据 / processed data; not author-run logs,IA-NSGA-III,83,0.2965497996163735,0.7438451730350153,0.5769199716109766,False,0.8599152226928433
经过处理的数据 / processed data; not author-run logs,IA-NSGA-III,84,0.6294195393328138,0.6346474696315323,0.7897587106607796,False,0.5612608564811588
经过处理的数据 / processed data; not author-run logs,IA-NSGA-III,85,0.3213437753769084,0.8054261632318638,0.5731106300816697,False,0.8250259288795779
经过处理的数据 / processed data; not author-run logs,IA-NSGA-III,86,0.3833434866202246,0.8107040392596042,0.5677518006759503,False,0.7764900012654471
经过处理的数据 / processed data; not author-run logs,IA-NSGA-III,87,0.2206541866484818,0.8087731917449126,0.6170716589437442,True,0.8891466152261187
经过处理的数据 / processed data; not author-run logs,IA-NSGA-III,88,0.5790762135147031,0.7513832270588648,0.6520404529395524,True,0.6000524812108484
经过处理的数据 / processed data; not author-run logs,IA-NSGA-III,89,0.2087820622186794,0.919608476872248,0.4529551544345713,True,0.9652702653233598
经过处理的数据 / processed data; not author-run logs,IA-NSGA-III,90,0.599375719364001,0.661442465088365,0.5739952873380292,False,0.6757226012875127
经过处理的数据 / processed data; not author-run logs,IA-NSGA-III,91,0.4296289174302948,0.7023352644569996,0.6118426923853552,False,0.7513944117920175
经过处理的数据 / processed data; not author-run logs,IA-NSGA-III,92,0.7186035014331835,0.48369640213743,0.8191428499654223,False,0.6151932243532341
经过处理的数据 / processed data; not author-run logs,IA-NSGA-III,93,0.6824475404978319,0.5975229216560947,0.5976030400781596,False,0.6517289900583383
经过处理的数据 / processed data; not author-run logs,IA-NSGA-III,94,0.8410148975181334,0.3748735126304647,0.6464107738319766,False,0.73558461707967
经过处理的数据 / processed data; not author-run logs,IA-NSGA-III,95,0.5173103242848194,0.5956005035433873,0.6511782014531123,False,0.7198645170571151
经过处理的数据 / processed data; not author-run logs,IA-NSGA-III,96,0.5688879436742696,0.6482132551644806,0.576886744072016,False,0.6990252830143915
经过处理的数据 / processed data; not author-run logs,IA-NSGA-III,97,0.5335919548701544,0.721907764298974,0.6543542130548738,False,0.6436946218137563
经过处理的数据 / processed data; not author-run logs,IA-NSGA-III,98,0.796982402569708,0.5533961902712522,0.858519465564385,False,0.5105759976289396
经过处理的数据 / processed data; not author-run logs,IA-NSGA-III,99,0.916889946261007,0.4034173436781801,0.790651601964009,False,0.6376871479156004
经过处理的数据 / processed data; not author-run logs,IA-NSGA-III,100,0.7461562629937271,0.4591418817644642,0.6112691397042171,False,0.7127943803263983
经过处理的数据 / processed data; not author-run logs,IA-NSGA-III,101,0.7473654935928447,0.554584719247891,0.7788334813744064,False,0.5577935058030276
经过处理的数据 / processed data; not author-run logs,IA-NSGA-III,102,0.374567863143687,0.6788026029517661,0.4017012568378124,False,0.9231979807997134
经过处理的数据 / processed data; not author-run logs,IA-NSGA-III,103,0.4154184288675145,0.6855360714305494,0.6886734175241629,False,0.7331762520943665
经过处理的数据 / processed data; not author-run logs,IA-NSGA-III,104,0.7119842291072662,0.5255573059446981,0.6234099059561923,False,0.6707227841346323
经过处理的数据 / processed data; not author-run logs,IA-NSGA-III,105,0.9419990493552034,0.586179641892167,0.8062112257948768,True,0.46061425083047475
经过处理的数据 / processed data; not author-run logs,IA-NSGA-III,106,0.5725474540585535,0.7724777157131113,0.659115969712486,True,0.5921857740473061
经过处理的数据 / processed data; not author-run logs,IA-NSGA-III,107,0.8679949393080709,0.4745778413523621,0.8507370894265929,True,0.561937004760381
经过处理的数据 / processed data; not author-run logs,IA-NSGA-III,108,0.4171826318304999,0.7565246435189955,0.4656752474405056,False,0.8273205394835426
经过处理的数据 / processed data; not author-run logs,IA-NSGA-III,109,0.3266680410394546,0.8468900281342168,0.5946430473129176,True,0.8007077179184324
经过处理的数据 / processed data; not author-run logs,IA-NSGA-III,110,0.6379349717546364,0.668257568854622,0.5702511879900471,False,0.6525551062741963
经过处理的数据 / processed data; not author-run logs,IA-NSGA-III,111,0.4845155931494875,0.6267449261388056,0.5387696859883229,False,0.7859878665936648
经过处理的数据 / processed data; not author-run logs,IA-NSGA-III,112,0.5552733637238678,0.6466960585625063,0.6012063035366068,False,0.6940042279321418
经过处理的数据 / processed data; not author-run logs,IA-NSGA-III,113,0.0894216934710086,0.942586311632778,0.559746110444381,True,1.0130511690936372
经过处理的数据 / processed data; not author-run logs,IA-NSGA-III,114,0.458970497940789,0.8243915169780726,0.60079652804016,True,0.6949206238359106
经过处理的数据 / processed data; not author-run logs,IA-NSGA-III,115,0.4979836394184663,0.7075675750436772,0.5905864904494698,False,0.7107436747941174
经过处理的数据 / processed data; not author-run logs,IA-NSGA-III,116,0.4094749323332134,0.667669923174179,0.5777631832086947,False,0.7984028212374837
经过处理的数据 / processed data; not author-run logs,IA-NSGA-III,117,0.5916147249864048,0.5852265087835299,0.6501362306960923,False,0.6791319746082988
经过处理的数据 / processed data; not author-run logs,IA-NSGA-III,118,0.191875826080259,0.8392331620664893,0.4051620473406129,False,1.0162395616077022
经过处理的数据 / processed data; not author-run logs,IA-NSGA-III,119,0.8851335862584091,0.3946942400448197,0.7932604882136588,False,0.6498696652209791
经过处理的数据 / processed data; not author-run logs,IA-NSGA-III,120,0.9725896103532216,0.4235526239479336,0.928647457418868,True,0.5814929854698961
经过处理的数据 / processed data; not author-run logs,NSGA-III,1,0.7363219448669002,0.3350705783615121,0.6265066082188554,False,0.806941488723595
经过处理的数据 / processed data; not author-run logs,NSGA-III,2,0.2871848371098391,0.526782525928638,0.4142804757389152,False,1.0368739534356326
经过处理的数据 / processed data; not author-run logs,NSGA-III,3,0.8919329224227007,0.3927404715634514,0.6775444509817231,True,0.6960030238625087
经过处理的数据 / processed data; not author-run logs,NSGA-III,4,0.7410093533861211,0.3697901828305515,0.6517902015566327,False,0.7651735962657071
经过处理的数据 / processed data; not author-run logs,NSGA-III,5,0.1360262486900837,0.6811620187593451,0.4738265887406594,False,1.0606445021544384
经过处理的数据 / processed data; not author-run logs,NSGA-III,6,0.8193052188423544,0.401670722360539,0.5887725275333837,False,0.7481688061724107
经过处理的数据 / processed data; not author-run logs,NSGA-III,7,0.7203714172163113,0.4357171917428715,0.7533261098718848,False,0.6763543746255383
经过处理的数据 / processed data; not author-run logs,NSGA-III,8,0.2089135647133057,0.5329393536713448,0.293289389419004,False,1.1590527522728697
经过处理的数据 / processed data; not author-run logs,NSGA-III,9,0.9036168357300612,0.1787611542922262,0.6583919695061823,False,0.8946613898855744
经过处理的数据 / processed data; not author-run logs,NSGA-III,10,0.725528716159325,0.4375295066745025,0.5938646606320219,False,0.7460921225951388
经过处理的数据 / processed data; not author-run logs,NSGA-III,11,0.9537703518182974,0.2384819069163316,0.8671866239272155,True,0.774394201507631
经过处理的数据 / processed data; not author-run logs,NSGA-III,12,0.2442781310148625,0.7071254271934865,0.4258024698797626,False,0.9932743136994775
经过处理的数据 / processed data; not author-run logs,NSGA-III,13,0.2587707831915076,0.6445371495596013,0.4250667370152058,False,1.003156441827538
经过处理的数据 / processed data; not author-run logs,NSGA-III,14,0.2309412867424143,0.7218952675897898,0.4661804053963764,True,0.9766047850636126
经过处理的数据 / processed data; not author-run logs,NSGA-III,15,0.7150989471452477,0.4332589488024448,0.641298047771781,False,0.7287188206452416
经过处理的数据 / processed data; not author-run logs,NSGA-III,16,0.4961686826692549,0.7153691471873911,0.5590718951460053,True,0.7275151629665202
经过处理的数据 / processed data; not author-run logs,NSGA-III,17,0.3797486091637541,0.5994202161189897,0.4723975756434208,False,0.907491195150341
经过处理的数据 / processed data; not author-run logs,NSGA-III,18,0.763068740526949,0.4512240361108538,0.6842145712033774,False,0.6760265655269877
经过处理的数据 / processed data; not author-run logs,NSGA-III,19,0.5258319077293095,0.6139514415787518,0.5112412240634407,False,0.7827860564942081
经过处理的数据 / processed data; not author-run logs,NSGA-III,20,0.8321737106770677,0.3236998132464492,0.7974070123488302,False,0.7256662625726921
经过处理的数据 / processed data; not author-run logs,NSGA-III,21,0.8242435090412432,0.4633457770109892,0.7767432508847755,True,0.6072328014786197
经过处理的数据 / processed data; not author-run logs,NSGA-III,22,0.3014684606953561,0.7232028788168063,0.4113722870474516,True,0.9544870570910673
经过处理的数据 / processed data; not author-run logs,NSGA-III,23,0.9699652400431096,0.3147993969394833,0.7080425495224555,True,0.7454133793604134
经过处理的数据 / processed data; not author-run logs,NSGA-III,24,0.0533578804772207,0.8330272611702624,0.3277084431728999,False,1.1730247803639486
经过处理的数据 / processed data; not author-run logs,NSGA-III,25,0.630681371162088,0.4797972474807714,0.5693518979120278,False,0.7697174424210936
经过处理的数据 / processed data; not author-run logs,NSGA-III,26,0.4817711460835732,0.506213489587251,0.4857731053044148,False,0.881371409863854
经过处理的数据 / processed data; not author-run logs,NSGA-III,27,0.4264020848686304,0.6753778415979842,0.5079055898094745,False,0.8225272168806321
经过处理的数据 / processed data; not author-run logs,NSGA-III,28,0.6408905930861237,0.5003938246578296,0.7153207460084017,True,0.6779440789823896
经过处理的数据 / processed data; not author-run logs,NSGA-III,29,0.3743152111856181,0.4593256632183093,0.4760863282955715,False,0.9789258035248812
经过处理的数据 / processed data; not author-run logs,NSGA-III,30,0.0454420847363284,0.7743930599827314,0.3153942286125375,False,1.1961456295926114
经过处理的数据 / processed data; not author-run logs,NSGA-III,31,0.6846581702934798,0.4076321815347494,0.7594576850872394,False,0.7128819728254641
经过处理的数据 / processed data; not author-run logs,NSGA-III,32,0.6975565926135202,0.4925111382013661,0.6200603529079993,True,0.7024037976503339
经过处理的数据 / processed data; not author-run logs,NSGA-III,33,0.4248594952347207,0.6155470884903863,0.4320120748248545,False,0.8950982764672524
经过处理的数据 / processed data; not author-run logs,NSGA-III,34,0.0041979703064305,0.7259398945752558,0.2331012495794309,False,1.2864152972986154
经过处理的数据 / processed data; not author-run logs,NSGA-III,35,0.1661155772420915,0.6237826749197842,0.3896060600089628,False,1.0997651877499055
经过处理的数据 / processed data; not author-run logs,NSGA-III,36,0.3968275050608548,0.5921463053899776,0.3627283137204594,False,0.9676140227341313
经过处理的数据 / processed data; not author-run logs,NSGA-III,37,0.3978249525467309,0.5504897816560516,0.6651023245201528,False,0.8226971965509401
经过处理的数据 / processed data; not author-run logs,NSGA-III,38,0.5386509105305299,0.5205106877583533,0.6797999903003261,True,0.7384314654183878
经过处理的数据 / processed data; not author-run logs,NSGA-III,39,0.408003652585703,0.5183391564209942,0.6112555648262582,False,0.8564923113885262
经过处理的数据 / processed data; not author-run logs,NSGA-III,40,0.3097524285318438,0.576734860807825,0.5585782620337114,False,0.9221975052678452
经过处理的数据 / processed data; not author-run logs,NSGA-III,41,0.5798808023393051,0.4601668293699031,0.6752603512445843,False,0.757215842299539
经过处理的数据 / processed data; not author-run logs,NSGA-III,42,0.4097390470737848,0.6075788382702354,0.3294680020566718,False,0.975712827110812
经过处理的数据 / processed data; not author-run logs,NSGA-III,43,0.5448489375489641,0.4840612298734399,0.7106829962480052,False,0.7463642762284687
经过处理的数据 / processed data; not author-run logs,NSGA-III,44,0.7309454424564362,0.3914170281410553,0.6185004893188529,False,0.7670107334461381
经过处理的数据 / processed data; not author-run logs,NSGA-III,45,0.1541487196997944,0.7501128893693838,0.3742539880889535,False,1.0814185257648374
经过处理的数据 / processed data; not author-run logs,NSGA-III,46,0.3081002528207163,0.6791839672604669,0.4223707086316191,False,0.9567151014049208
经过处理的数据 / processed data; not author-run logs,NSGA-III,47,0.5191854543212272,0.5488146999309804,0.5852710847520285,False,0.7789421515603164
经过处理的数据 / processed data; not author-run logs,NSGA-III,48,0.3887081383951276,0.5742314807864656,0.5382565861434381,False,0.8764494008541215
经过处理的数据 / processed data; not author-run logs,NSGA-III,49,0.3466210166201889,0.6602828140810557,0.5334039248618099,False,0.8717934157043661
经过处理的数据 / processed data; not author-run logs,NSGA-III,50,0.9095344925405668,0.3608247343919953,0.6411903391846752,True,0.7385617109621678
经过处理的数据 / processed data; not author-run logs,NSGA-III,51,0.4747797563181565,0.5473376825583715,0.5806597177857123,False,0.8103121313990055
经过处理的数据 / processed data; not author-run logs,NSGA-III,52,0.2753204263929342,0.8965498314604817,0.4616905553348694,True,0.9086470601888584
经过处理的数据 / processed data; not author-run logs,NSGA-III,53,0.3099227022183529,0.683822698479805,0.4290344527360774,False,0.9498296789807122
经过处理的数据 / processed data; not author-run logs,NSGA-III,54,0.3547704849085754,0.6547091309327273,0.4216587362077258,False,0.932751590087732
经过处理的数据 / processed data; not author-run logs,NSGA-III,55,0.6345782004158729,0.4655856499219848,0.6912002417840307,False,0.7172789414550315
经过处理的数据 / processed data; not author-run logs,NSGA-III,56,0.2934537104674695,0.6576154944763171,0.4359644634258398,False,0.9667320701173537
经过处理的数据 / processed data; not author-run logs,NSGA-III,57,0.8927349651664044,0.3539380108546995,0.8068800137815174,True,0.682786357943143
经过处理的数据 / processed data; not author-run logs,NSGA-III,58,0.694979364903475,0.3569434011154874,0.6022492581291072,False,0.8153312393514981
经过处理的数据 / processed data; not author-run logs,NSGA-III,59,0.4657707130556773,0.4819975337901999,0.4874711318374068,False,0.903555934476944
经过处理的数据 / processed data; not author-run logs,NSGA-III,60,0.5258153789577138,0.3823916576153683,0.4538378541195715,False,0.9510963195222781
经过处理的数据 / processed data; not author-run logs,NSGA-III,61,0.0732834619662576,0.7463360184186997,0.4595456055403991,False,1.1023792042249423
经过处理的数据 / processed data; not author-run logs,NSGA-III,62,0.6698043405993839,0.392638605457471,0.6208022109678527,False,0.7884846227254672
经过处理的数据 / processed data; not author-run logs,NSGA-III,63,0.4801993929878792,0.5655285521504169,0.3316883415624454,False,0.9516294356787398
经过处理的数据 / processed data; not author-run logs,NSGA-III,64,0.3641823789373538,0.5580059468387187,0.5112365062659673,False,0.9157033051653785
经过处理的数据 / processed data; not author-run logs,NSGA-III,65,0.4847584071801541,0.4851040165473049,0.560511352483803,False,0.8507303004142183
经过处理的数据 / processed data; not author-run logs,NSGA-III,66,0.8443936059997048,0.4121252716912055,0.7991973148957312,True,0.6404153061748277
经过处理的数据 / processed data; not author-run logs,NSGA-III,67,0.3174518897951792,0.670331527246012,0.3903788736581852,False,0.9727235693424839
经过处理的数据 / processed data; not author-run logs,NSGA-III,68,0.8237161766850158,0.4474755139946713,0.4747264358278812,False,0.7824778662787096
经过处理的数据 / processed data; not author-run logs,NSGA-III,69,0.7155121141017494,0.3652930720358777,0.6121145162172054,False,0.7963927361283014
经过处理的数据 / processed data; not author-run logs,NSGA-III,70,0.8260447664424377,0.3061627781736818,0.5707953459937901,False,0.8341985067682152
经过处理的数据 / processed data; not author-run logs,NSGA-III,71,0.8810190326444245,0.3652057798605144,0.6769889529425547,False,0.7221193177283886
经过处理的数据 / processed data; not author-run logs,NSGA-III,72,0.8030760735534105,0.3578435751010245,0.729304983115188,False,0.724168280866018
经过处理的数据 / processed data; not author-run logs,NSGA-III,73,0.148402103559577,0.7145861785735398,0.4357123232583266,False,1.0607075981652643
经过处理的数据 / processed data; not author-run logs,NSGA-III,74,0.3600757409263462,0.5670779710525852,0.4377804478727599,False,0.9555183751729035
经过处理的数据 / processed data; not author-run logs,NSGA-III,75,0.3009885018922037,0.591442899407622,0.4430714858128531,False,0.9827030827498504
经过处理的数据 / processed data; not author-run logs,NSGA-III,76,0.6118250754680937,0.5057593266198205,0.6141008434839982,True,0.7374766262454736
经过处理的数据 / processed data; not author-run logs,NSGA-III,77,0.5535326649303959,0.5053325460641971,0.4923528269645812,False,0.8376960209755901
经过处理的数据 / processed data; not author-run logs,NSGA-III,78,0.5791958228216018,0.5804384996428094,0.6670237964250266,True,0.6811616256513338
经过处理的数据 / processed data; not author-run logs,NSGA-III,79,0.7009661957881188,0.4422231677528653,0.6431956699759945,False,0.7265297933168037
经过处理的数据 / processed data; not author-run logs,NSGA-III,80,0.6010191243871377,0.6405868805358015,0.5178195965696011,True,0.721707330571122
